example_idx,stage,node_id,parent_node_id,branch_idx,sample_idx,reward
36980,2,d2_n4,d1_n1,0,22,0
36980,2,d2_n4,d1_n1,0,23,1
36980,2,d2_n4,d1_n1,0,24,0
36980,2,d2_n4,d1_n1,0,25,0
36980,2,d2_n4,d1_n1,0,26,0
36980,2,d2_n4,d1_n1,0,27,0
36980,2,d2_n4,d1_n1,0,28,0
36980,2,d2_n4,d1_n1,0,29,1
36980,2,d2_n4,d1_n1,0,30,0
36980,2,d2_n4,d1_n1,0,31,0
36980,2,d2_n5,d1_n1,1,0,0
36980,2,d2_n5,d1_n1,1,1,1
36980,2,d2_n5,d1_n1,1,2,1
36980,2,d2_n5,d1_n1,1,3,1
36980,2,d2_n5,d1_n1,1,4,1
36980,2,d2_n5,d1_n1,1,5,1
36980,2,d2_n5,d1_n1,1,6,1
36980,2,d2_n5,d1_n1,1,7,0
36980,2,d2_n5,d1_n1,1,8,0
36980,2,d2_n5,d1_n1,1,9,0
36980,2,d2_n5,d1_n1,1,10,0
36980,2,d2_n5,d1_n1,1,11,0
36980,2,d2_n5,d1_n1,1,12,1
36980,2,d2_n5,d1_n1,1,13,0
36980,2,d2_n5,d1_n1,1,14,1
36980,2,d2_n5,d1_n1,1,15,1
36980,2,d2_n5,d1_n1,1,16,0
36980,2,d2_n5,d1_n1,1,17,0
36980,2,d2_n5,d1_n1,1,18,1
36980,2,d2_n5,d1_n1,1,19,1
36980,2,d2_n5,d1_n1,1,20,1
36980,2,d2_n5,d1_n1,1,21,1
36980,2,d2_n5,d1_n1,1,22,0
36980,2,d2_n5,d1_n1,1,23,1
36980,2,d2_n5,d1_n1,1,24,1
36980,2,d2_n5,d1_n1,1,25,0
36980,2,d2_n5,d1_n1,1,26,0
36980,2,d2_n5,d1_n1,1,27,0
36980,2,d2_n5,d1_n1,1,28,0
36980,2,d2_n5,d1_n1,1,29,1
36980,2,d2_n5,d1_n1,1,30,1
36980,2,d2_n5,d1_n1,1,31,1
36980,3,d3_n6,d2_n2,0,0,1
36980,3,d3_n6,d2_n2,0,1,1
36980,3,d3_n6,d2_n2,0,2,1
36980,3,d3_n6,d2_n2,0,3,1
36980,3,d3_n6,d2_n2,0,4,0
36980,3,d3_n6,d2_n2,0,5,0
36980,3,d3_n6,d2_n2,0,6,0
36980,3,d3_n6,d2_n2,0,7,1
36980,3,d3_n6,d2_n2,0,8,0
36980,3,d3_n6,d2_n2,0,9,0
36980,3,d3_n6,d2_n2,0,10,0
36980,3,d3_n6,d2_n2,0,11,1
36980,3,d3_n6,d2_n2,0,12,1
36980,3,d3_n6,d2_n2,0,13,1
36980,3,d3_n6,d2_n2,0,14,1
36980,3,d3_n6,d2_n2,0,15,1
36980,3,d3_n6,d2_n2,0,16,1
36980,3,d3_n6,d2_n2,0,17,1
36980,3,d3_n6,d2_n2,0,18,1
36980,3,d3_n6,d2_n2,0,19,1
36980,3,d3_n6,d2_n2,0,20,1
36980,3,d3_n6,d2_n2,0,21,1
36980,3,d3_n6,d2_n2,0,22,0
36980,3,d3_n6,d2_n2,0,23,1
36980,3,d3_n6,d2_n2,0,24,0
36980,3,d3_n6,d2_n2,0,25,1
36980,3,d3_n6,d2_n2,0,26,1
36980,3,d3_n6,d2_n2,0,27,1
36980,3,d3_n6,d2_n2,0,28,1
36980,3,d3_n6,d2_n2,0,29,1
36980,3,d3_n6,d2_n2,0,30,1
36980,3,d3_n6,d2_n2,0,31,1
36980,3,d3_n7,d2_n2,1,0,1
36980,3,d3_n7,d2_n2,1,1,1
36980,3,d3_n7,d2_n2,1,2,0
36980,3,d3_n7,d2_n2,1,3,1
36980,3,d3_n7,d2_n2,1,4,1
36980,3,d3_n7,d2_n2,1,5,1
36980,3,d3_n7,d2_n2,1,6,1
36980,3,d3_n7,d2_n2,1,7,1
36980,3,d3_n7,d2_n2,1,8,1
36980,3,d3_n7,d2_n2,1,9,1
36980,3,d3_n7,d2_n2,1,10,1
36980,3,d3_n7,d2_n2,1,11,1
36980,3,d3_n7,d2_n2,1,12,1
36980,3,d3_n7,d2_n2,1,13,1
36980,3,d3_n7,d2_n2,1,14,1
36980,3,d3_n7,d2_n2,1,15,1
36980,3,d3_n7,d2_n2,1,16,1
36980,3,d3_n7,d2_n2,1,17,1
36980,3,d3_n7,d2_n2,1,18,1
36980,3,d3_n7,d2_n2,1,19,1
36980,3,d3_n7,d2_n2,1,20,1
36980,3,d3_n7,d2_n2,1,21,1
36980,3,d3_n7,d2_n2,1,22,1
36980,3,d3_n7,d2_n2,1,23,1
36980,3,d3_n7,d2_n2,1,24,1
36980,3,d3_n7,d2_n2,1,25,1
36980,3,d3_n7,d2_n2,1,26,1
36980,3,d3_n7,d2_n2,1,27,1
36980,3,d3_n7,d2_n2,1,28,1
36980,3,d3_n7,d2_n2,1,29,1
36980,3,d3_n7,d2_n2,1,30,1
36980,3,d3_n7,d2_n2,1,31,1
36980,3,d3_n8,d2_n3,0,0,1
36980,3,d3_n8,d2_n3,0,1,0
36980,3,d3_n8,d2_n3,0,2,0
36980,3,d3_n8,d2_n3,0,3,1
36980,3,d3_n8,d2_n3,0,4,1
36980,3,d3_n8,d2_n3,0,5,0
36980,3,d3_n8,d2_n3,0,6,0
36980,3,d3_n8,d2_n3,0,7,1
36980,3,d3_n8,d2_n3,0,8,1
36980,3,d3_n8,d2_n3,0,9,1
36980,3,d3_n8,d2_n3,0,10,1
36980,3,d3_n8,d2_n3,0,11,1
36980,3,d3_n8,d2_n3,0,12,0
36980,3,d3_n8,d2_n3,0,13,1
36980,3,d3_n8,d2_n3,0,14,0
36980,3,d3_n8,d2_n3,0,15,0
36980,3,d3_n8,d2_n3,0,16,1
36980,3,d3_n8,d2_n3,0,17,1
36980,3,d3_n8,d2_n3,0,18,0
36980,3,d3_n8,d2_n3,0,19,0
36980,3,d3_n8,d2_n3,0,20,0
36980,3,d3_n8,d2_n3,0,21,0
36980,3,d3_n8,d2_n3,0,22,0
36980,3,d3_n8,d2_n3,0,23,1
36980,3,d3_n8,d2_n3,0,24,1
36980,3,d3_n8,d2_n3,0,25,1
36980,3,d3_n8,d2_n3,0,26,1
36980,3,d3_n8,d2_n3,0,27,1
36980,3,d3_n8,d2_n3,0,28,0
36980,3,d3_n8,d2_n3,0,29,0
36980,3,d3_n8,d2_n3,0,30,1
36980,3,d3_n8,d2_n3,0,31,1
36980,3,d3_n9,d2_n3,1,0,0
36980,3,d3_n9,d2_n3,1,1,0
36980,3,d3_n9,d2_n3,1,2,1
36980,3,d3_n9,d2_n3,1,3,0
36980,3,d3_n9,d2_n3,1,4,1
36980,3,d3_n9,d2_n3,1,5,0
36980,3,d3_n9,d2_n3,1,6,0
36980,3,d3_n9,d2_n3,1,7,0
36980,3,d3_n9,d2_n3,1,8,1
36980,3,d3_n9,d2_n3,1,9,1
36980,3,d3_n9,d2_n3,1,10,0
36980,3,d3_n9,d2_n3,1,11,0
36980,3,d3_n9,d2_n3,1,12,1
36980,3,d3_n9,d2_n3,1,13,1
36980,3,d3_n9,d2_n3,1,14,1
36980,3,d3_n9,d2_n3,1,15,0
36980,3,d3_n9,d2_n3,1,16,1
36980,3,d3_n9,d2_n3,1,17,1
36980,3,d3_n9,d2_n3,1,18,1
36980,3,d3_n9,d2_n3,1,19,0
36980,3,d3_n9,d2_n3,1,20,0
36980,3,d3_n9,d2_n3,1,21,1
36980,3,d3_n9,d2_n3,1,22,1
36980,3,d3_n9,d2_n3,1,23,1
36980,3,d3_n9,d2_n3,1,24,1
36980,3,d3_n9,d2_n3,1,25,0
36980,3,d3_n9,d2_n3,1,26,1
36980,3,d3_n9,d2_n3,1,27,1
36980,3,d3_n9,d2_n3,1,28,0
36980,3,d3_n9,d2_n3,1,29,0
36980,3,d3_n9,d2_n3,1,30,1
36980,3,d3_n9,d2_n3,1,31,0
36980,3,d3_n10,d2_n4,0,0,0
36980,3,d3_n10,d2_n4,0,1,0
36980,3,d3_n10,d2_n4,0,2,0
36980,3,d3_n10,d2_n4,0,3,0
36980,3,d3_n10,d2_n4,0,4,1
36980,3,d3_n10,d2_n4,0,5,0
36980,3,d3_n10,d2_n4,0,6,0
36980,3,d3_n10,d2_n4,0,7,0
36980,3,d3_n10,d2_n4,0,8,0
36980,3,d3_n10,d2_n4,0,9,0
36980,3,d3_n10,d2_n4,0,10,0
36980,3,d3_n10,d2_n4,0,11,0
36980,3,d3_n10,d2_n4,0,12,0
36980,3,d3_n10,d2_n4,0,13,0
36980,3,d3_n10,d2_n4,0,14,0
36980,3,d3_n10,d2_n4,0,15,0
36980,3,d3_n10,d2_n4,0,16,0
36980,3,d3_n10,d2_n4,0,17,0
36980,3,d3_n10,d2_n4,0,18,0
36980,3,d3_n10,d2_n4,0,19,0
36980,3,d3_n10,d2_n4,0,20,0
36980,3,d3_n10,d2_n4,0,21,0
36980,3,d3_n10,d2_n4,0,22,0
36980,3,d3_n10,d2_n4,0,23,0
36980,3,d3_n10,d2_n4,0,24,1
36980,3,d3_n10,d2_n4,0,25,0
36980,3,d3_n10,d2_n4,0,26,0
36980,3,d3_n10,d2_n4,0,27,0
36980,3,d3_n10,d2_n4,0,28,1
36980,3,d3_n10,d2_n4,0,29,0
36980,3,d3_n10,d2_n4,0,30,1
36980,3,d3_n10,d2_n4,0,31,1
36980,3,d3_n11,d2_n4,1,0,1
36980,3,d3_n11,d2_n4,1,1,1
36980,3,d3_n11,d2_n4,1,2,0
36980,3,d3_n11,d2_n4,1,3,0
36980,3,d3_n11,d2_n4,1,4,1
36980,3,d3_n11,d2_n4,1,5,1
36980,3,d3_n11,d2_n4,1,6,0
36980,3,d3_n11,d2_n4,1,7,1
36980,3,d3_n11,d2_n4,1,8,1
36980,3,d3_n11,d2_n4,1,9,1
36980,3,d3_n11,d2_n4,1,10,1
36980,3,d3_n11,d2_n4,1,11,0
36980,3,d3_n11,d2_n4,1,12,0
36980,3,d3_n11,d2_n4,1,13,0
36980,3,d3_n11,d2_n4,1,14,0
36980,3,d3_n11,d2_n4,1,15,1
36980,3,d3_n11,d2_n4,1,16,0
36980,3,d3_n11,d2_n4,1,17,0
36980,3,d3_n11,d2_n4,1,18,1
36980,3,d3_n11,d2_n4,1,19,1
36980,3,d3_n11,d2_n4,1,20,0
36980,3,d3_n11,d2_n4,1,21,0
36980,3,d3_n11,d2_n4,1,22,0
36980,3,d3_n11,d2_n4,1,23,1
36980,3,d3_n11,d2_n4,1,24,0
36980,3,d3_n11,d2_n4,1,25,1
36980,3,d3_n11,d2_n4,1,26,1
36980,3,d3_n11,d2_n4,1,27,1
36980,3,d3_n11,d2_n4,1,28,1
36980,3,d3_n11,d2_n4,1,29,1
36980,3,d3_n11,d2_n4,1,30,0
36980,3,d3_n11,d2_n4,1,31,1
36980,3,d3_n12,d2_n5,0,0,1
36980,3,d3_n12,d2_n5,0,1,1
36980,3,d3_n12,d2_n5,0,2,1
36980,3,d3_n12,d2_n5,0,3,1
36980,3,d3_n12,d2_n5,0,4,1
36980,3,d3_n12,d2_n5,0,5,1
36980,3,d3_n12,d2_n5,0,6,1
36980,3,d3_n12,d2_n5,0,7,0
36980,3,d3_n12,d2_n5,0,8,1
36980,3,d3_n12,d2_n5,0,9,1
36980,3,d3_n12,d2_n5,0,10,1
36980,3,d3_n12,d2_n5,0,11,0
36980,3,d3_n12,d2_n5,0,12,1
36980,3,d3_n12,d2_n5,0,13,0
36980,3,d3_n12,d2_n5,0,14,1
36980,3,d3_n12,d2_n5,0,15,1
36980,3,d3_n12,d2_n5,0,16,1
36980,3,d3_n12,d2_n5,0,17,1
36980,3,d3_n12,d2_n5,0,18,1
36980,3,d3_n12,d2_n5,0,19,1
36980,3,d3_n12,d2_n5,0,20,1
36980,3,d3_n12,d2_n5,0,21,1
36980,3,d3_n12,d2_n5,0,22,1
36980,3,d3_n12,d2_n5,0,23,1
36980,3,d3_n12,d2_n5,0,24,1
36980,3,d3_n12,d2_n5,0,25,1
36980,3,d3_n12,d2_n5,0,26,1
36980,3,d3_n12,d2_n5,0,27,1
36980,3,d3_n12,d2_n5,0,28,1
36980,3,d3_n12,d2_n5,0,29,1
36980,3,d3_n12,d2_n5,0,30,1
36980,3,d3_n12,d2_n5,0,31,1
36980,3,d3_n13,d2_n5,1,0,1
36980,3,d3_n13,d2_n5,1,1,0
36980,3,d3_n13,d2_n5,1,2,0
36980,3,d3_n13,d2_n5,1,3,0
36980,3,d3_n13,d2_n5,1,4,0
36980,3,d3_n13,d2_n5,1,5,0
36980,3,d3_n13,d2_n5,1,6,0
36980,3,d3_n13,d2_n5,1,7,0
36980,3,d3_n13,d2_n5,1,8,0
36980,3,d3_n13,d2_n5,1,9,0
36980,3,d3_n13,d2_n5,1,10,0
36980,3,d3_n13,d2_n5,1,11,0
36980,3,d3_n13,d2_n5,1,12,0
36980,3,d3_n13,d2_n5,1,13,0
36980,3,d3_n13,d2_n5,1,14,0
36980,3,d3_n13,d2_n5,1,15,0
36980,3,d3_n13,d2_n5,1,16,0
36980,3,d3_n13,d2_n5,1,17,0
36980,3,d3_n13,d2_n5,1,18,0
36980,3,d3_n13,d2_n5,1,19,0
36980,3,d3_n13,d2_n5,1,20,0
36980,3,d3_n13,d2_n5,1,21,0
36980,3,d3_n13,d2_n5,1,22,0
36980,3,d3_n13,d2_n5,1,23,0
36980,3,d3_n13,d2_n5,1,24,0
36980,3,d3_n13,d2_n5,1,25,0
36980,3,d3_n13,d2_n5,1,26,0
36980,3,d3_n13,d2_n5,1,27,0
36980,3,d3_n13,d2_n5,1,28,0
36980,3,d3_n13,d2_n5,1,29,0
36980,3,d3_n13,d2_n5,1,30,0
36980,3,d3_n13,d2_n5,1,31,0
36980,4,d4_n14,d3_n6,0,0,1
36980,4,d4_n14,d3_n6,0,1,1
36980,4,d4_n14,d3_n6,0,2,1
36980,4,d4_n14,d3_n6,0,3,1
36980,4,d4_n14,d3_n6,0,4,1
36980,4,d4_n14,d3_n6,0,5,0
36980,4,d4_n14,d3_n6,0,6,1
36980,4,d4_n14,d3_n6,0,7,0
36980,4,d4_n14,d3_n6,0,8,0
36980,4,d4_n14,d3_n6,0,9,1
36980,4,d4_n14,d3_n6,0,10,1
36980,4,d4_n14,d3_n6,0,11,1
36980,4,d4_n14,d3_n6,0,12,1
36980,4,d4_n14,d3_n6,0,13,1
36980,4,d4_n14,d3_n6,0,14,1
36980,4,d4_n14,d3_n6,0,15,1
36980,4,d4_n14,d3_n6,0,16,1
36980,4,d4_n14,d3_n6,0,17,1
36980,4,d4_n14,d3_n6,0,18,0
36980,4,d4_n14,d3_n6,0,19,1
36980,4,d4_n14,d3_n6,0,20,1
36980,4,d4_n14,d3_n6,0,21,1
36980,4,d4_n14,d3_n6,0,22,1
36980,4,d4_n14,d3_n6,0,23,1
36980,4,d4_n14,d3_n6,0,24,1
36980,4,d4_n14,d3_n6,0,25,1
36980,4,d4_n14,d3_n6,0,26,1
36980,4,d4_n14,d3_n6,0,27,1
36980,4,d4_n14,d3_n6,0,28,0
36980,4,d4_n14,d3_n6,0,29,0
36980,4,d4_n14,d3_n6,0,30,0
36980,4,d4_n14,d3_n6,0,31,1
36980,4,d4_n15,d3_n6,1,0,1
36980,4,d4_n15,d3_n6,1,1,0
36980,4,d4_n15,d3_n6,1,2,1
36980,4,d4_n15,d3_n6,1,3,0
36980,4,d4_n15,d3_n6,1,4,0
36980,4,d4_n15,d3_n6,1,5,1
36980,4,d4_n15,d3_n6,1,6,0
36980,4,d4_n15,d3_n6,1,7,0
36980,4,d4_n15,d3_n6,1,8,0
36980,4,d4_n15,d3_n6,1,9,0
36980,4,d4_n15,d3_n6,1,10,0
36980,4,d4_n15,d3_n6,1,11,0
36980,4,d4_n15,d3_n6,1,12,0
36980,4,d4_n15,d3_n6,1,13,0
36980,4,d4_n15,d3_n6,1,14,1
36980,4,d4_n15,d3_n6,1,15,1
36980,4,d4_n15,d3_n6,1,16,1
36980,4,d4_n15,d3_n6,1,17,1
36980,4,d4_n15,d3_n6,1,18,1
36980,4,d4_n15,d3_n6,1,19,0
36980,4,d4_n15,d3_n6,1,20,1
36980,4,d4_n15,d3_n6,1,21,1
36980,4,d4_n15,d3_n6,1,22,0
36980,4,d4_n15,d3_n6,1,23,0
36980,4,d4_n15,d3_n6,1,24,0
36980,4,d4_n15,d3_n6,1,25,1
36980,4,d4_n15,d3_n6,1,26,1
36980,4,d4_n15,d3_n6,1,27,0
36980,4,d4_n15,d3_n6,1,28,1
36980,4,d4_n15,d3_n6,1,29,0
36980,4,d4_n15,d3_n6,1,30,0
36980,4,d4_n15,d3_n6,1,31,0
36980,4,d4_n16,d3_n7,0,0,1
36980,4,d4_n16,d3_n7,0,1,1
36980,4,d4_n16,d3_n7,0,2,1
36980,4,d4_n16,d3_n7,0,3,1
36980,4,d4_n16,d3_n7,0,4,1
36980,4,d4_n16,d3_n7,0,5,1
36980,4,d4_n16,d3_n7,0,6,1
36980,4,d4_n16,d3_n7,0,7,1
36980,4,d4_n16,d3_n7,0,8,1
36980,4,d4_n16,d3_n7,0,9,1
36980,4,d4_n16,d3_n7,0,10,1
36980,4,d4_n16,d3_n7,0,11,1
36980,4,d4_n16,d3_n7,0,12,1
36980,4,d4_n16,d3_n7,0,13,1
36980,4,d4_n16,d3_n7,0,14,1
36980,4,d4_n16,d3_n7,0,15,0
36980,4,d4_n16,d3_n7,0,16,1
36980,4,d4_n16,d3_n7,0,17,1
36980,4,d4_n16,d3_n7,0,18,1
36980,4,d4_n16,d3_n7,0,19,1
36980,4,d4_n16,d3_n7,0,20,1
36980,4,d4_n16,d3_n7,0,21,1
36980,4,d4_n16,d3_n7,0,22,1
36980,4,d4_n16,d3_n7,0,23,1
36980,4,d4_n16,d3_n7,0,24,1
36980,4,d4_n16,d3_n7,0,25,1
36980,4,d4_n16,d3_n7,0,26,1
36980,4,d4_n16,d3_n7,0,27,1
36980,4,d4_n16,d3_n7,0,28,1
36980,4,d4_n16,d3_n7,0,29,1
36980,4,d4_n16,d3_n7,0,30,1
36980,4,d4_n16,d3_n7,0,31,1
36980,4,d4_n17,d3_n7,1,0,1
36980,4,d4_n17,d3_n7,1,1,1
36980,4,d4_n17,d3_n7,1,2,1
36980,4,d4_n17,d3_n7,1,3,1
36980,4,d4_n17,d3_n7,1,4,1
36980,4,d4_n17,d3_n7,1,5,1
36980,4,d4_n17,d3_n7,1,6,1
36980,4,d4_n17,d3_n7,1,7,1
36980,4,d4_n17,d3_n7,1,8,1
36980,4,d4_n17,d3_n7,1,9,1
36980,4,d4_n17,d3_n7,1,10,1
36980,4,d4_n17,d3_n7,1,11,1
36980,4,d4_n17,d3_n7,1,12,1
36980,4,d4_n17,d3_n7,1,13,0
36980,4,d4_n17,d3_n7,1,14,1
36980,4,d4_n17,d3_n7,1,15,1
36980,4,d4_n17,d3_n7,1,16,1
36980,4,d4_n17,d3_n7,1,17,1
36980,4,d4_n17,d3_n7,1,18,1
36980,4,d4_n17,d3_n7,1,19,1
36980,4,d4_n17,d3_n7,1,20,1
36980,4,d4_n17,d3_n7,1,21,1
36980,4,d4_n17,d3_n7,1,22,1
36980,4,d4_n17,d3_n7,1,23,1
36980,4,d4_n17,d3_n7,1,24,1
36980,4,d4_n17,d3_n7,1,25,1
36980,4,d4_n17,d3_n7,1,26,1
36980,4,d4_n17,d3_n7,1,27,1
36980,4,d4_n17,d3_n7,1,28,1
36980,4,d4_n17,d3_n7,1,29,1
36980,4,d4_n17,d3_n7,1,30,1
36980,4,d4_n17,d3_n7,1,31,1
36980,4,d4_n18,d3_n8,0,0,1
36980,4,d4_n18,d3_n8,0,1,1
36980,4,d4_n18,d3_n8,0,2,0
36980,4,d4_n18,d3_n8,0,3,1
36980,4,d4_n18,d3_n8,0,4,1
36980,4,d4_n18,d3_n8,0,5,0
36980,4,d4_n18,d3_n8,0,6,0
36980,4,d4_n18,d3_n8,0,7,1
36980,4,d4_n18,d3_n8,0,8,1
36980,4,d4_n18,d3_n8,0,9,1
36980,4,d4_n18,d3_n8,0,10,0
36980,4,d4_n18,d3_n8,0,11,1
36980,4,d4_n18,d3_n8,0,12,0
36980,4,d4_n18,d3_n8,0,13,0
36980,4,d4_n18,d3_n8,0,14,1
36980,4,d4_n18,d3_n8,0,15,1
36980,4,d4_n18,d3_n8,0,16,1
36980,4,d4_n18,d3_n8,0,17,1
36980,4,d4_n18,d3_n8,0,18,1
36980,4,d4_n18,d3_n8,0,19,1
36980,4,d4_n18,d3_n8,0,20,0
36980,4,d4_n18,d3_n8,0,21,1
36980,4,d4_n18,d3_n8,0,22,1
36980,4,d4_n18,d3_n8,0,23,1
36980,4,d4_n18,d3_n8,0,24,0
36980,4,d4_n18,d3_n8,0,25,1
36980,4,d4_n18,d3_n8,0,26,1
36980,4,d4_n18,d3_n8,0,27,0
36980,4,d4_n18,d3_n8,0,28,0
36980,4,d4_n18,d3_n8,0,29,0
36980,4,d4_n18,d3_n8,0,30,1
36980,4,d4_n18,d3_n8,0,31,1
36980,4,d4_n19,d3_n8,1,0,1
36980,4,d4_n19,d3_n8,1,1,1
36980,4,d4_n19,d3_n8,1,2,0
36980,4,d4_n19,d3_n8,1,3,0
36980,4,d4_n19,d3_n8,1,4,0
36980,4,d4_n19,d3_n8,1,5,0
36980,4,d4_n19,d3_n8,1,6,0
36980,4,d4_n19,d3_n8,1,7,0
36980,4,d4_n19,d3_n8,1,8,0
36980,4,d4_n19,d3_n8,1,9,0
36980,4,d4_n19,d3_n8,1,10,0
36980,4,d4_n19,d3_n8,1,11,1
36980,4,d4_n19,d3_n8,1,12,0
36980,4,d4_n19,d3_n8,1,13,0
36980,4,d4_n19,d3_n8,1,14,0
36980,4,d4_n19,d3_n8,1,15,1
36980,4,d4_n19,d3_n8,1,16,0
36980,4,d4_n19,d3_n8,1,17,0
36980,4,d4_n19,d3_n8,1,18,0
36980,4,d4_n19,d3_n8,1,19,0
36980,4,d4_n19,d3_n8,1,20,0
36980,4,d4_n19,d3_n8,1,21,0
36980,4,d4_n19,d3_n8,1,22,0
36980,4,d4_n19,d3_n8,1,23,0
36980,4,d4_n19,d3_n8,1,24,1
36980,4,d4_n19,d3_n8,1,25,0
36980,4,d4_n19,d3_n8,1,26,0
36980,4,d4_n19,d3_n8,1,27,1
36980,4,d4_n19,d3_n8,1,28,0
36980,4,d4_n19,d3_n8,1,29,0
36980,4,d4_n19,d3_n8,1,30,1
36980,4,d4_n19,d3_n8,1,31,0
36980,4,d4_n20,d3_n9,0,0,0
36980,4,d4_n20,d3_n9,0,1,0
36980,4,d4_n20,d3_n9,0,2,0
36980,4,d4_n20,d3_n9,0,3,0
36980,4,d4_n20,d3_n9,0,4,0
36980,4,d4_n20,d3_n9,0,5,1
36980,4,d4_n20,d3_n9,0,6,1
36980,4,d4_n20,d3_n9,0,7,0
36980,4,d4_n20,d3_n9,0,8,0
36980,4,d4_n20,d3_n9,0,9,1
36980,4,d4_n20,d3_n9,0,10,1
36980,4,d4_n20,d3_n9,0,11,1
36980,4,d4_n20,d3_n9,0,12,0
36980,4,d4_n20,d3_n9,0,13,0
36980,4,d4_n20,d3_n9,0,14,1
36980,4,d4_n20,d3_n9,0,15,1
36980,4,d4_n20,d3_n9,0,16,1
36980,4,d4_n20,d3_n9,0,17,1
36980,4,d4_n20,d3_n9,0,18,0
36980,4,d4_n20,d3_n9,0,19,1
36980,4,d4_n20,d3_n9,0,20,1
36980,4,d4_n20,d3_n9,0,21,1
36980,4,d4_n20,d3_n9,0,22,1
36980,4,d4_n20,d3_n9,0,23,1
36980,4,d4_n20,d3_n9,0,24,1
36980,4,d4_n20,d3_n9,0,25,1
36980,4,d4_n20,d3_n9,0,26,1
36980,4,d4_n20,d3_n9,0,27,0
36980,4,d4_n20,d3_n9,0,28,0
36980,4,d4_n20,d3_n9,0,29,1
36980,4,d4_n20,d3_n9,0,30,1
36980,4,d4_n20,d3_n9,0,31,0
36980,4,d4_n21,d3_n9,1,0,1
36980,4,d4_n21,d3_n9,1,1,1
36980,4,d4_n21,d3_n9,1,2,1
36980,4,d4_n21,d3_n9,1,3,1
36980,4,d4_n21,d3_n9,1,4,1
36980,4,d4_n21,d3_n9,1,5,0
36980,4,d4_n21,d3_n9,1,6,1
36980,4,d4_n21,d3_n9,1,7,0
36980,4,d4_n21,d3_n9,1,8,1
36980,4,d4_n21,d3_n9,1,9,1
36980,4,d4_n21,d3_n9,1,10,1
36980,4,d4_n21,d3_n9,1,11,1
36980,4,d4_n21,d3_n9,1,12,1
36980,4,d4_n21,d3_n9,1,13,1
36980,4,d4_n21,d3_n9,1,14,1
36980,4,d4_n21,d3_n9,1,15,0
36980,4,d4_n21,d3_n9,1,16,1
36980,4,d4_n21,d3_n9,1,17,1
36980,4,d4_n21,d3_n9,1,18,0
36980,4,d4_n21,d3_n9,1,19,1
36980,4,d4_n21,d3_n9,1,20,0
36980,4,d4_n21,d3_n9,1,21,1
36980,4,d4_n21,d3_n9,1,22,1
36980,4,d4_n21,d3_n9,1,23,1
36980,4,d4_n21,d3_n9,1,24,0
36980,4,d4_n21,d3_n9,1,25,1
36980,4,d4_n21,d3_n9,1,26,1
36980,4,d4_n21,d3_n9,1,27,1
36980,4,d4_n21,d3_n9,1,28,1
36980,4,d4_n21,d3_n9,1,29,1
36980,4,d4_n21,d3_n9,1,30,1
36980,4,d4_n21,d3_n9,1,31,1
36980,4,d4_n22,d3_n10,0,0,0
36980,4,d4_n22,d3_n10,0,1,0
36980,4,d4_n22,d3_n10,0,2,0
36980,4,d4_n22,d3_n10,0,3,0
36980,4,d4_n22,d3_n10,0,4,0
36980,4,d4_n22,d3_n10,0,5,0
36980,4,d4_n22,d3_n10,0,6,0
36980,4,d4_n22,d3_n10,0,7,0
36980,4,d4_n22,d3_n10,0,8,0
36980,4,d4_n22,d3_n10,0,9,0
36980,4,d4_n22,d3_n10,0,10,0
36980,4,d4_n22,d3_n10,0,11,0
36980,4,d4_n22,d3_n10,0,12,0
36980,4,d4_n22,d3_n10,0,13,0
36980,4,d4_n22,d3_n10,0,14,0
36980,4,d4_n22,d3_n10,0,15,0
36980,4,d4_n22,d3_n10,0,16,0
36980,4,d4_n22,d3_n10,0,17,0
36980,4,d4_n22,d3_n10,0,18,0
36980,4,d4_n22,d3_n10,0,19,0
36980,4,d4_n22,d3_n10,0,20,0
36980,4,d4_n22,d3_n10,0,21,0
36980,4,d4_n22,d3_n10,0,22,0
36980,4,d4_n22,d3_n10,0,23,0
36980,4,d4_n22,d3_n10,0,24,0
36980,4,d4_n22,d3_n10,0,25,0
36980,4,d4_n22,d3_n10,0,26,0
36980,4,d4_n22,d3_n10,0,27,0
36980,4,d4_n22,d3_n10,0,28,0
36980,4,d4_n22,d3_n10,0,29,0
36980,4,d4_n22,d3_n10,0,30,0
36980,4,d4_n22,d3_n10,0,31,0
36980,4,d4_n23,d3_n10,1,0,1
36980,4,d4_n23,d3_n10,1,1,1
36980,4,d4_n23,d3_n10,1,2,0
36980,4,d4_n23,d3_n10,1,3,1
36980,4,d4_n23,d3_n10,1,4,1
36980,4,d4_n23,d3_n10,1,5,1
36980,4,d4_n23,d3_n10,1,6,1
36980,4,d4_n23,d3_n10,1,7,0
36980,4,d4_n23,d3_n10,1,8,1
36980,4,d4_n23,d3_n10,1,9,0
36980,4,d4_n23,d3_n10,1,10,0
36980,4,d4_n23,d3_n10,1,11,1
36980,4,d4_n23,d3_n10,1,12,0
36980,4,d4_n23,d3_n10,1,13,0
36980,4,d4_n23,d3_n10,1,14,0
36980,4,d4_n23,d3_n10,1,15,0
36980,4,d4_n23,d3_n10,1,16,0
36980,4,d4_n23,d3_n10,1,17,0
36980,4,d4_n23,d3_n10,1,18,1
36980,4,d4_n23,d3_n10,1,19,0
36980,4,d4_n23,d3_n10,1,20,0
